2017-Jun-15 22:52:01.380868 Starting Circus
2017-Jun-15 22:52:01.384870 Ensuring database ../Data/capublic.db exists
2017-Jun-15 22:52:01.388873 Skipping database import 
2017-Jun-15 22:52:01.390875 Selecting all versions of all bills
2017-Jun-15 22:52:20.664363 All versions of all bills selected: 00:00:19.273488
2017-Jun-15 22:52:20.664363 Selecting most recent version of all bills
2017-Jun-15 22:59:49.831847 Most recent version of all bills selected: 00:07:29.167484
2017-Jun-15 23:00:16.863342 Selecting all unevaluated bill versions
2017-Jun-15 23:00:32.738915 Unevaluated bills selected: 00:00:15.875573
2017-Jun-15 23:00:41.824094 Starting Rankings
2017-Jun-15 23:48:25.637081 AB 734 Negative = 22, Positive = 0
2017-Jun-15 23:48:27.574616 AB 735 Negative = 21, Positive = 20
2017-Jun-15 23:48:29.355853 AB 736 Negative = 0, Positive = 0
2017-Jun-15 23:48:29.746493 AB 737 Negative = 0, Positive = 0
2017-Jun-15 23:48:32.762133 AB 738 Negative = 14, Positive = 0
2017-Jun-15 23:48:33.387151 AB 739 Negative = 0, Positive = 0
2017-Jun-15 23:48:36.699670 AB 740 Negative = 21, Positive = 0
2017-Jun-15 23:48:38.168434 AB 741 Negative = 7, Positive = 20
2017-Jun-15 23:48:38.949691 AB 742 Negative = 0, Positive = 0
2017-Jun-15 23:48:39.418456 AB 743 Negative = 0, Positive = 0
2017-Jun-15 23:48:40.309089 AB 745 Negative = 20, Positive = 0
2017-Jun-15 23:48:40.840333 AB 746 Negative = 0, Positive = 0
2017-Jun-15 23:48:45.981004 AB 747 Negative = 2, Positive = 0
2017-Jun-15 23:49:53.262880 AB 749 Negative = 22, Positive = 21
2017-Jun-15 23:49:53.794135 AB 750 Negative = 0, Positive = 0
2017-Jun-15 23:49:55.044135 AB 751 Negative = 55, Positive = 0
2017-Jun-15 23:49:57.856670 AB 752 Negative = 200, Positive = 0
2017-Jun-15 23:50:01.825447 AB 753 Negative = 195, Positive = 0
2017-Jun-15 23:50:05.356740 AB 754 Negative = 14, Positive = 0
2017-Jun-15 23:50:05.903625 AB 755 Negative = 0, Positive = 0
2017-Jun-15 23:50:07.247403 AB 756 Negative = 0, Positive = 30
2017-Jun-15 23:50:11.778674 AB 757 Negative = 3, Positive = 10
2017-Jun-15 23:50:13.153674 AB 758 Negative = 0, Positive = 0
2017-Jun-15 23:50:25.356911 AB 761 Negative = 17, Positive = 10
2017-Jun-15 23:50:26.310065 AB 762 Negative = 0, Positive = 0
2017-Jun-15 23:50:31.513217 AB 763 Negative = 0, Positive = 0
2017-Jun-15 23:50:43.419576 AB 765 Negative = 0, Positive = 0
2017-Jun-15 23:51:02.013496 AB 766 Negative = 137, Positive = 20
2017-Jun-15 23:51:06.794821 AB 767 Negative = 0, Positive = 0
2017-Jun-15 23:51:09.935454 AB 775 Negative = 0, Positive = 0
2017-Jun-15 23:51:10.888588 AB 776 Negative = 0, Positive = 0
2017-Jun-15 23:51:11.857347 AB 777 Negative = 0, Positive = 0
2017-Jun-15 23:51:46.670155 AB 778 Negative = 81, Positive = 40
2017-Jun-15 23:51:47.326408 AB 779 Negative = 0, Positive = 0
2017-Jun-15 23:51:47.826413 AB 783 Negative = 0, Positive = 0
2017-Jun-15 23:52:23.170485 AB 784 Negative = 62, Positive = 0
2017-Jun-15 23:52:26.139274 AB 787 Negative = 8, Positive = 0
2017-Jun-15 23:52:26.889270 AB 788 Negative = 0, Positive = 0
2017-Jun-15 23:52:30.514303 AB 790 Negative = 117, Positive = 0
2017-Jun-15 23:52:31.545574 AB 791 Negative = 0, Positive = 0
2017-Jun-15 23:52:32.233080 AB 792 Negative = 0, Positive = 0
2017-Jun-15 23:52:33.811220 AB 793 Negative = 15, Positive = 0
2017-Jun-15 23:52:35.764350 AB 794 Negative = 0, Positive = 0
2017-Jun-15 23:52:36.873752 AB 795 Negative = 0, Positive = 0
2017-Jun-15 23:52:43.092555 AB 796 Negative = 0, Positive = 0
2017-Jun-15 23:53:04.608376 AB 797 Negative = 54, Positive = 20
2017-Jun-15 23:53:07.592779 AB 798 Negative = 16, Positive = 0
2017-Jun-15 23:53:08.124032 AB 800 Negative = 0, Positive = 0
2017-Jun-15 23:53:09.108417 AB 801 Negative = 0, Positive = 0
2017-Jun-15 23:53:11.389675 AB 803 Negative = 4, Positive = 0
2017-Jun-15 23:53:13.202191 AB 804 Negative = 0, Positive = 10
2017-Jun-15 23:53:16.155362 AB 805 Negative = 0, Positive = 0
2017-Jun-15 23:53:19.592877 AB 806 Negative = 86, Positive = 10
2017-Jun-15 23:53:23.139784 AB 807 Negative = 0, Positive = 0
2017-Jun-15 23:53:23.858553 AB 808 Negative = 20, Positive = 0
2017-Jun-15 23:53:24.217917 AB 809 Negative = 0, Positive = 0
2017-Jun-15 23:53:28.702333 AB 811 Negative = 358, Positive = 50
2017-Jun-15 23:53:29.249269 AB 812 Negative = 0, Positive = 0
2017-Jun-15 23:53:30.577351 AB 813 Negative = 0, Positive = 0
2017-Jun-15 23:53:32.561755 AB 814 Negative = 0, Positive = 0
2017-Jun-15 23:53:34.796138 AB 817 Negative = 3, Positive = 0
2017-Jun-15 23:53:37.639914 AB 819 Negative = 3, Positive = 0
2017-Jun-15 23:53:37.999305 AB 820 Negative = 0, Positive = 0
2017-Jun-15 23:53:41.218084 AB 822 Negative = 0, Positive = 0
2017-Jun-15 23:53:43.327480 AB 823 Negative = 0, Positive = 0
2017-Jun-15 23:53:46.014991 AB 824 Negative = 31, Positive = 0
2017-Jun-15 23:53:46.561872 AB 827 Negative = 1, Positive = 0
2017-Jun-15 23:53:51.171300 AB 828 Negative = 0, Positive = 0
2017-Jun-15 23:53:57.265095 AB 829 Negative = 9, Positive = 0
2017-Jun-15 23:53:57.624474 AB 830 Negative = 0, Positive = 0
2017-Jun-15 23:54:00.093257 AB 831 Negative = 0, Positive = 10
2017-Jun-15 23:54:04.046405 AB 832 Negative = 2, Positive = 20
2017-Jun-15 23:54:07.296436 AB 834 Negative = 119, Positive = 0
2017-Jun-15 23:54:08.890212 AB 835 Negative = 0, Positive = 0
2017-Jun-15 23:54:09.312091 AB 836 Negative = 21, Positive = 0
2017-Jun-15 23:54:14.015280 AB 837 Negative = 0, Positive = 0
2017-Jun-15 23:54:14.937130 AB 838 Negative = 0, Positive = 0
2017-Jun-15 23:54:17.499657 AB 839 Negative = 20, Positive = 0
2017-Jun-15 23:54:23.546584 AB 840 Negative = 0, Positive = 0
2017-Jun-15 23:54:24.546594 AB 841 Negative = 0, Positive = 0
2017-Jun-15 23:54:25.093485 AB 842 Negative = 0, Positive = 0
2017-Jun-15 23:54:26.812255 AB 844 Negative = 68, Positive = 0
2017-Jun-15 23:54:28.046637 AB 845 Negative = 43, Positive = 10
2017-Jun-15 23:54:33.577926 AB 846 Negative = 9, Positive = 0
2017-Jun-15 23:54:34.484184 AB 847 Negative = 0, Positive = 0
2017-Jun-15 23:54:39.546730 AB 848 Negative = 4, Positive = 20
2017-Jun-15 23:54:40.171747 AB 849 Negative = 0, Positive = 0
2017-Jun-15 23:54:44.218703 AB 851 Negative = 46, Positive = 20
2017-Jun-15 23:54:44.812403 AB 853 Negative = 2, Positive = 0
2017-Jun-15 23:54:46.546793 AB 856 Negative = 0, Positive = 0
2017-Jun-15 23:54:48.406198 AB 857 Negative = 0, Positive = 0
2017-Jun-15 23:54:51.390644 AB 858 Negative = 3, Positive = 0
2017-Jun-15 23:54:53.281242 AB 859 Negative = 0, Positive = 0
2017-Jun-15 23:54:55.843754 AB 860 Negative = 87, Positive = 10
2017-Jun-15 23:54:56.515647 AB 861 Negative = 0, Positive = 0
2017-Jun-15 23:54:57.265641 AB 862 Negative = 26, Positive = 0
2017-Jun-15 23:54:57.781272 AB 864 Negative = 0, Positive = 0
2017-Jun-15 23:55:15.875198 AB 867 Negative = 0, Positive = 0
2017-Jun-15 23:55:16.375202 AB 868 Negative = 0, Positive = 1
2017-Jun-15 23:55:17.250199 AB 869 Negative = 0, Positive = 10
2017-Jun-15 23:55:18.328346 AB 870 Negative = 0, Positive = 0
2017-Jun-15 23:55:19.390844 AB 871 Negative = 0, Positive = 0
2017-Jun-15 23:55:20.937731 AB 875 Negative = 0, Positive = 0
2017-Jun-15 23:55:22.000275 AB 878 Negative = 10, Positive = 0
2017-Jun-15 23:55:35.937880 AB 879 Negative = 28, Positive = 10
2017-Jun-15 23:55:38.031638 AB 880 Negative = 0, Positive = 0
2017-Jun-15 23:55:38.391017 AB 881 Negative = 0, Positive = 0
2017-Jun-15 23:55:38.797270 AB 882 Negative = 0, Positive = 0
2017-Jun-15 23:55:42.469191 AB 883 Negative = 0, Positive = 0
2017-Jun-15 23:55:43.062935 AB 884 Negative = 0, Positive = 0
2017-Jun-15 23:55:44.125444 AB 885 Negative = 6, Positive = 0
2017-Jun-15 23:55:49.000507 AB 887 Negative = 6, Positive = 0
2017-Jun-15 23:55:49.703632 AB 888 Negative = 0, Positive = 0
2017-Jun-15 23:55:52.953650 AB 889 Negative = 82, Positive = 0
2017-Jun-15 23:56:14.375720 AB 890 Negative = 37, Positive = 2
2017-Jun-15 23:56:17.532011 AB 891 Negative = 21, Positive = 0
2017-Jun-15 23:56:18.063254 AB 892 Negative = 3, Positive = 0
2017-Jun-15 23:56:18.625758 AB 893 Negative = 5, Positive = 0
2017-Jun-15 23:56:19.891396 AB 894 Negative = 0, Positive = 0
2017-Jun-15 23:56:27.344588 AB 895 Negative = 0, Positive = 0
2017-Jun-15 23:56:27.735229 AB 898 Negative = 3, Positive = 0
2017-Jun-15 23:56:30.391492 AB 901 Negative = 0, Positive = 0
2017-Jun-15 23:56:30.797746 AB 902 Negative = 0, Positive = 0
2017-Jun-15 23:56:40.422835 AB 903 Negative = 662, Positive = 0
2017-Jun-15 23:56:51.282319 AB 905 Negative = 13, Positive = 40
2017-Jun-15 23:56:53.188574 AB 906 Negative = 8, Positive = 0
2017-Jun-15 23:56:54.204221 AB 907 Negative = 0, Positive = 0
2017-Jun-15 23:57:05.048069 AB 908 Negative = 42, Positive = 0
2017-Jun-15 23:57:09.266845 AB 909 Negative = 44, Positive = 0
2017-Jun-15 23:57:09.688736 AB 910 Negative = 0, Positive = 0
2017-Jun-15 23:57:12.845004 AB 911 Negative = 50, Positive = 1
2017-Jun-15 23:57:14.454405 AB 912 Negative = 7, Positive = 0
2017-Jun-15 23:57:15.032523 AB 914 Negative = 0, Positive = 0
2017-Jun-15 23:57:15.610654 AB 915 Negative = 0, Positive = 0
2017-Jun-15 23:57:22.860731 AB 916 Negative = 0, Positive = 0
2017-Jun-15 23:57:24.407621 AB 917 Negative = 167, Positive = 0
2017-Jun-15 23:57:38.360861 AB 918 Negative = 0, Positive = 0
2017-Jun-15 23:57:39.454637 AB 919 Negative = 0, Positive = 0
2017-Jun-15 23:57:42.095270 AB 920 Negative = 12, Positive = 0
2017-Jun-15 23:57:44.235916 AB 921 Negative = 3, Positive = 0
2017-Jun-15 23:57:44.876562 AB 923 Negative = 0, Positive = 0
2017-Jun-15 23:57:46.423451 AB 925 Negative = 0, Positive = 0
2017-Jun-15 23:57:51.173534 AB 926 Negative = 45, Positive = 0
2017-Jun-15 23:57:52.282865 AB 927 Negative = 10, Positive = 20
2017-Jun-15 23:57:59.079800 AB 928 Negative = 9, Positive = 0
2017-Jun-15 23:58:01.189194 AB 929 Negative = 30, Positive = 0
2017-Jun-15 23:58:01.907951 AB 930 Negative = 0, Positive = 0
2017-Jun-15 23:58:02.282967 AB 931 Negative = 0, Positive = 0
2017-Jun-15 23:58:04.689227 AB 932 Negative = 0, Positive = 0
2017-Jun-15 23:58:05.689268 AB 933 Negative = 0, Positive = 0
2017-Jun-15 23:58:08.204883 AB 935 Negative = 63, Positive = 0
2017-Jun-15 23:58:08.783026 AB 937 Negative = 9, Positive = 0
2017-Jun-15 23:58:22.439389 AB 938 Negative = 37, Positive = 10
2017-Jun-15 23:58:23.095656 AB 940 Negative = 11, Positive = 0
2017-Jun-15 23:58:24.330042 AB 942 Negative = 3, Positive = 10
2017-Jun-15 23:58:25.376929 AB 943 Negative = 0, Positive = 10
2017-Jun-15 23:58:27.298807 AB 944 Negative = 0, Positive = 0
2017-Jun-15 23:58:28.267569 AB 946 Negative = 0, Positive = 0
2017-Jun-15 23:58:29.298838 AB 947 Negative = 0, Positive = 0
2017-Jun-15 23:58:29.705080 AB 948 Negative = 0, Positive = 0
2017-Jun-15 23:58:30.111345 AB 951 Negative = 0, Positive = 0
2017-Jun-15 23:58:31.751972 AB 952 Negative = 4, Positive = 0
2017-Jun-15 23:58:32.189489 AB 953 Negative = 8, Positive = 0
2017-Jun-15 23:58:34.595750 AB 954 Negative = 2, Positive = 10
2017-Jun-15 23:58:35.173918 AB 955 Negative = 0, Positive = 0
2017-Jun-15 23:58:36.470778 AB 957 Negative = 1, Positive = 0
2017-Jun-15 23:58:37.705153 AB 958 Negative = 7, Positive = 0
2017-Jun-15 23:58:50.830303 AB 959 Negative = 288, Positive = 0
2017-Jun-15 23:58:52.877166 AB 960 Negative = 0, Positive = 11
2017-Jun-15 23:58:56.845953 AB 961 Negative = 1, Positive = 0
2017-Jun-15 23:58:57.408471 AB 962 Negative = 0, Positive = 0
2017-Jun-15 23:59:27.768141 AB 963 Negative = 89, Positive = 51
2017-Jun-15 23:59:33.221285 AB 964 Negative = 17, Positive = 0
2017-Jun-15 23:59:34.455671 AB 965 Negative = 0, Positive = 0
2017-Jun-16 00:00:02.815316 AB 967 Negative = 332, Positive = 40
2017-Jun-16 00:00:03.424699 AB 968 Negative = 0, Positive = 0
2017-Jun-16 00:00:03.924701 AB 970 Negative = 0, Positive = 0
2017-Jun-16 00:00:05.784084 AB 971 Negative = 0, Positive = 0
2017-Jun-16 00:00:07.784100 AB 972 Negative = 0, Positive = 0
2017-Jun-16 00:00:08.862235 AB 973 Negative = 0, Positive = 0
2017-Jun-16 00:00:10.018495 AB 974 Negative = 319, Positive = 0
2017-Jun-16 00:00:12.815396 AB 975 Negative = 13, Positive = 10
2017-Jun-16 00:03:33.395362 AB 976 Negative = 1580, Positive = 0
2017-Jun-16 00:03:42.348558 AB 978 Negative = 113, Positive = 20
2017-Jun-16 00:03:44.629840 AB 979 Negative = 0, Positive = 0
2017-Jun-16 00:03:45.051718 AB 983 Negative = 0, Positive = 0
2017-Jun-16 00:03:48.223612 AB 984 Negative = 0, Positive = 0
2017-Jun-16 00:03:50.176752 AB 985 Negative = 0, Positive = 0
2017-Jun-16 00:03:52.848654 AB 989 Negative = 35, Positive = 10
2017-Jun-16 00:03:55.161205 AB 990 Negative = 0, Positive = 0
2017-Jun-16 00:03:55.551820 AB 991 Negative = 0, Positive = 0
2017-Jun-16 00:04:00.270607 AB 992 Negative = 32, Positive = 1
2017-Jun-16 00:04:06.692530 AB 994 Negative = 488, Positive = 0
2017-Jun-16 00:04:08.426920 AB 995 Negative = 0, Positive = 0
2017-Jun-16 00:04:09.630068 AB 996 Negative = 0, Positive = 0
2017-Jun-16 00:04:10.911330 AB 997 Negative = 0, Positive = 0
2017-Jun-16 00:04:11.614461 AB 998 Negative = 0, Positive = 10
2017-Jun-16 00:04:16.426993 AB 999 Negative = 0, Positive = 17
2017-Jun-16 00:04:16.942623 AB 1000 Negative = 0, Positive = 0
2017-Jun-16 00:04:24.192690 AB 1002 Negative = 202, Positive = 0
2017-Jun-16 00:04:25.864591 AB 1003 Negative = 29, Positive = 0
2017-Jun-16 00:04:27.020839 AB 1004 Negative = 0, Positive = 0
2017-Jun-16 00:04:27.755222 AB 1005 Negative = 1, Positive = 0
2017-Jun-16 00:04:50.099187 AB 1006 Negative = 1259, Positive = 22
2017-Jun-16 00:04:50.552304 AB 1007 Negative = 0, Positive = 0
2017-Jun-16 00:04:54.989902 AB 1008 Negative = 45, Positive = 0
2017-Jun-16 00:04:55.567974 AB 1010 Negative = 0, Positive = 0
2017-Jun-16 00:04:56.630484 AB 1014 Negative = 10, Positive = 10
2017-Jun-16 00:04:58.880517 AB 1016 Negative = 0, Positive = 0
2017-Jun-16 00:05:00.505531 AB 1017 Negative = 0, Positive = 0
2017-Jun-16 00:05:01.146151 AB 1018 Negative = 0, Positive = 0
2017-Jun-16 00:05:02.099342 AB 1019 Negative = 0, Positive = 0
2017-Jun-16 00:05:03.099305 AB 1021 Negative = 0, Positive = 0
2017-Jun-16 00:05:07.271207 AB 1022 Negative = 13, Positive = 0
2017-Jun-16 00:05:08.818096 AB 1023 Negative = 0, Positive = 0
2017-Jun-16 00:05:10.599380 AB 1024 Negative = 3, Positive = 0
2017-Jun-16 00:05:11.411869 AB 1025 Negative = 0, Positive = 0
2017-Jun-16 00:05:18.411948 AB 1027 Negative = 66, Positive = 0
2017-Jun-16 00:05:25.880770 AB 1028 Negative = 63, Positive = 10
2017-Jun-16 00:05:30.396429 AB 1029 Negative = 190, Positive = 0
2017-Jun-16 00:05:31.318313 AB 1030 Negative = 0, Positive = 20
2017-Jun-16 00:05:36.458990 AB 1031 Negative = 5, Positive = 0
2017-Jun-16 00:05:42.584033 AB 1033 Negative = 0, Positive = 20
2017-Jun-16 00:05:58.099807 AB 1034 Negative = 54, Positive = 80
2017-Jun-16 00:05:58.912321 AB 1035 Negative = 0, Positive = 0
2017-Jun-16 00:05:59.318557 AB 1037 Negative = 0, Positive = 0
2017-Jun-16 00:06:06.709249 AB 1038 Negative = 4, Positive = 0
2017-Jun-16 00:06:09.006145 AB 1039 Negative = 6, Positive = 0
2017-Jun-16 00:06:11.428059 AB 1041 Negative = 7, Positive = 0
2017-Jun-16 00:06:12.084298 AB 1044 Negative = 0, Positive = 0
2017-Jun-16 00:06:13.053056 AB 1046 Negative = 0, Positive = 0
2017-Jun-16 00:06:13.428077 AB 1047 Negative = 0, Positive = 0
2017-Jun-16 00:06:14.224942 AB 1048 Negative = 18, Positive = 0
2017-Jun-16 00:06:18.724983 AB 1049 Negative = 4, Positive = 0
2017-Jun-16 00:06:19.068737 AB 1050 Negative = 0, Positive = 0
2017-Jun-16 00:06:20.771878 AB 1052 Negative = 0, Positive = 0
2017-Jun-16 00:06:21.209382 AB 1055 Negative = 4, Positive = 0
2017-Jun-16 00:06:23.271901 AB 1057 Negative = 4, Positive = 10
2017-Jun-16 00:06:23.881311 AB 1058 Negative = 0, Positive = 0
2017-Jun-16 00:06:24.787551 AB 1059 Negative = 8, Positive = 0
2017-Jun-16 00:06:25.756297 AB 1060 Negative = 0, Positive = 10
2017-Jun-16 00:06:48.569006 AB 1061 Negative = 1786, Positive = 0
2017-Jun-16 00:06:51.944053 AB 1062 Negative = 3, Positive = 0
2017-Jun-16 00:06:52.444042 AB 1064 Negative = 0, Positive = 0
2017-Jun-16 00:06:55.022202 AB 1065 Negative = 0, Positive = 0
2017-Jun-16 00:06:55.631571 AB 1067 Negative = 0, Positive = 0
2017-Jun-16 00:06:56.084711 AB 1068 Negative = 0, Positive = 0
2017-Jun-16 00:07:01.709783 AB 1069 Negative = 10, Positive = 10
2017-Jun-16 00:07:06.662921 AB 1070 Negative = 0, Positive = 0
2017-Jun-16 00:07:07.209800 AB 1071 Negative = 0, Positive = 0
2017-Jun-16 00:07:08.116059 AB 1072 Negative = 0, Positive = 0
2017-Jun-16 00:07:16.506792 AB 1074 Negative = 2164, Positive = 20
2017-Jun-16 00:07:17.819272 AB 1075 Negative = 0, Positive = 0
2017-Jun-16 00:07:21.053689 AB 1076 Negative = 0, Positive = 0
2017-Jun-16 00:07:22.881837 AB 1077 Negative = 7, Positive = 10
2017-Jun-16 00:07:24.506834 AB 1080 Negative = 0, Positive = 0
2017-Jun-16 00:07:37.288201 AB 1081 Negative = 25, Positive = 10
2017-Jun-16 00:07:39.475733 AB 1082 Negative = 2, Positive = 20
2017-Jun-16 00:07:41.788253 AB 1083 Negative = 0, Positive = 20
2017-Jun-16 00:07:51.178963 AB 1085 Negative = 5, Positive = 0
2017-Jun-16 00:07:51.632081 AB 1086 Negative = 0, Positive = 0
2017-Jun-16 00:07:59.835293 AB 1087 Negative = 19, Positive = 10
2017-Jun-16 00:08:03.007185 AB 1088 Negative = 14, Positive = 0
2017-Jun-16 00:08:03.382188 AB 1090 Negative = 0, Positive = 0
2017-Jun-16 00:08:05.819728 AB 1091 Negative = 0, Positive = 20
2017-Jun-16 00:08:06.725968 AB 1092 Negative = 0, Positive = 0
2017-Jun-16 00:08:11.147896 AB 1093 Negative = 0, Positive = 0
2017-Jun-16 00:08:11.538525 AB 1096 Negative = 3, Positive = 0
2017-Jun-16 00:08:15.335422 AB 1098 Negative = 66, Positive = 0
2017-Jun-16 00:08:16.413559 AB 1099 Negative = 0, Positive = 20
2017-Jun-16 00:08:24.898010 AB 1100 Negative = 0, Positive = 46
2017-Jun-16 00:08:29.616819 AB 1102 Negative = 328, Positive = 20
2017-Jun-16 00:08:32.148077 AB 1103 Negative = 0, Positive = 20
2017-Jun-16 00:08:34.632485 AB 1104 Negative = 0, Positive = 0
2017-Jun-16 00:08:37.148124 AB 1106 Negative = 83, Positive = 0
2017-Jun-16 00:08:38.945025 AB 1107 Negative = 44, Positive = 0
2017-Jun-16 00:08:48.929491 AB 1108 Negative = 0, Positive = 0
2017-Jun-16 00:08:52.835774 AB 1109 Negative = 6, Positive = 0
2017-Jun-16 00:08:56.007685 AB 1110 Negative = 40, Positive = 10
2017-Jun-16 00:09:03.929634 AB 1111 Negative = 42, Positive = 0
2017-Jun-16 00:09:35.226777 AB 1113 Negative = 0, Positive = 0
2017-Jun-16 00:09:38.914310 AB 1114 Negative = 4, Positive = 0
2017-Jun-16 00:09:41.492471 AB 1116 Negative = 110, Positive = 0
2017-Jun-16 00:09:42.054963 AB 1118 Negative = 0, Positive = 0
2017-Jun-16 00:09:42.539355 AB 1119 Negative = 7, Positive = 0
2017-Jun-16 00:09:46.930007 AB 1120 Negative = 24, Positive = 20
2017-Jun-16 00:09:48.711274 AB 1121 Negative = 0, Positive = 0
2017-Jun-16 00:09:49.070664 AB 1122 Negative = 0, Positive = 0
2017-Jun-16 00:09:49.976912 AB 1123 Negative = 0, Positive = 0
2017-Jun-16 00:09:51.773814 AB 1124 Negative = 14, Positive = 0
2017-Jun-16 00:09:58.805116 AB 1127 Negative = 24, Positive = 24
2017-Jun-16 00:10:09.773967 AB 1128 Negative = 27, Positive = 0
2017-Jun-16 00:10:11.914610 AB 1129 Negative = 0, Positive = 0
2017-Jun-16 00:10:16.008402 AB 1130 Negative = 0, Positive = 20
2017-Jun-16 00:10:17.102170 AB 1131 Negative = 0, Positive = 0
2017-Jun-16 00:10:18.602173 AB 1132 Negative = 7, Positive = 0
2017-Jun-16 00:10:22.649096 AB 1133 Negative = 0, Positive = 0
2017-Jun-16 00:10:25.961626 AB 1134 Negative = 298, Positive = 0
2017-Jun-16 00:10:26.695997 AB 1136 Negative = 69, Positive = 0
2017-Jun-16 00:10:40.383621 AB 1137 Negative = 28, Positive = 0
2017-Jun-16 00:10:42.039898 AB 1138 Negative = 21, Positive = 0
2017-Jun-16 00:10:44.789943 AB 1139 Negative = 0, Positive = 0
2017-Jun-16 00:10:45.164916 AB 1141 Negative = 0, Positive = 0
2017-Jun-16 00:10:48.383706 AB 1142 Negative = 0, Positive = 0
2017-Jun-16 00:10:59.352559 AB 1145 Negative = 0, Positive = 0
2017-Jun-16 00:11:03.524457 AB 1146 Negative = 27, Positive = 30
2017-Jun-16 00:11:09.118259 AB 1149 Negative = 0, Positive = 0
2017-Jun-16 00:11:11.258903 AB 1151 Negative = 0, Positive = 20
2017-Jun-16 00:11:14.727686 AB 1152 Negative = 7, Positive = 0
2017-Jun-16 00:11:16.805840 AB 1153 Negative = 46, Positive = 0
2017-Jun-16 00:11:20.399610 AB 1156 Negative = 0, Positive = 10
2017-Jun-16 00:11:20.962128 AB 1157 Negative = 0, Positive = 0
2017-Jun-16 00:11:25.321542 AB 1158 Negative = 9, Positive = 0
2017-Jun-16 00:11:26.790306 AB 1159 Negative = 12, Positive = 0
2017-Jun-16 00:11:34.243504 AB 1160 Negative = 0, Positive = 0
2017-Jun-16 00:11:34.634132 AB 1161 Negative = 0, Positive = 0
2017-Jun-16 00:11:37.806020 AB 1162 Negative = 0, Positive = 0
2017-Jun-16 00:11:38.352911 AB 1163 Negative = 0, Positive = 0
2017-Jun-16 00:11:50.665529 AB 1164 Negative = 75, Positive = 0
2017-Jun-16 00:11:51.571802 AB 1165 Negative = 0, Positive = 0
2017-Jun-16 00:11:57.368714 AB 1168 Negative = 3, Positive = 20
2017-Jun-16 00:11:58.759360 AB 1171 Negative = 7, Positive = 10
2017-Jun-16 00:12:04.384403 AB 1175 Negative = 36, Positive = 0
2017-Jun-16 00:12:05.478148 AB 1176 Negative = 0, Positive = 0
2017-Jun-16 00:12:07.103162 AB 1178 Negative = 0, Positive = 0
2017-Jun-16 00:12:08.212546 AB 1179 Negative = 7, Positive = 0
2017-Jun-16 00:12:13.025103 AB 1181 Negative = 29, Positive = 0
2017-Jun-16 00:12:18.337652 AB 1182 Negative = 4, Positive = 10
2017-Jun-16 00:12:23.134558 AB 1184 Negative = 0, Positive = 20
2017-Jun-16 00:12:26.728342 AB 1185 Negative = 0, Positive = 0
2017-Jun-16 00:12:29.744005 AB 1188 Negative = 571, Positive = 10
2017-Jun-16 00:12:30.947129 AB 1189 Negative = 0, Positive = 0
2017-Jun-16 00:12:32.634656 AB 1190 Negative = 5, Positive = 0
2017-Jun-16 00:12:35.712814 AB 1191 Negative = 0, Positive = 0
2017-Jun-16 00:12:36.462862 AB 1192 Negative = 0, Positive = 0
2017-Jun-16 00:12:47.806671 AB 1193 Negative = 15, Positive = 276
2017-Jun-16 00:12:49.634812 AB 1194 Negative = 0, Positive = 0
2017-Jun-16 00:12:51.478568 AB 1196 Negative = 0, Positive = 0
2017-Jun-16 00:13:03.666189 AB 1197 Negative = 57, Positive = 0
2017-Jun-16 00:13:07.197471 AB 1198 Negative = 7, Positive = 0
2017-Jun-16 00:13:10.134998 AB 1200 Negative = 12, Positive = 0
2017-Jun-16 00:13:12.603760 AB 1201 Negative = 2, Positive = 0
2017-Jun-16 00:13:13.260047 AB 1204 Negative = 17, Positive = 0
2017-Jun-16 00:13:23.275749 AB 1206 Negative = 0, Positive = 0
2017-Jun-16 00:13:24.994509 AB 1207 Negative = 0, Positive = 0
2017-Jun-16 00:13:25.682003 AB 1209 Negative = 0, Positive = 0
2017-Jun-16 00:13:27.275769 AB 1210 Negative = 0, Positive = 0
2017-Jun-16 00:13:27.932055 AB 1214 Negative = 0, Positive = 0
2017-Jun-16 00:13:28.603905 AB 1215 Negative = 17, Positive = 0
2017-Jun-16 00:13:33.963342 AB 1216 Negative = 24, Positive = 10
2017-Jun-16 00:13:34.541471 AB 1217 Negative = 0, Positive = 0
2017-Jun-16 00:13:38.510247 AB 1218 Negative = 0, Positive = 0
2017-Jun-16 00:13:44.604052 AB 1219 Negative = 30, Positive = 0
2017-Jun-16 00:13:46.713445 AB 1220 Negative = 0, Positive = 0
2017-Jun-16 00:13:48.932216 AB 1221 Negative = 0, Positive = 0
2017-Jun-16 00:13:49.869737 AB 1222 Negative = 0, Positive = 0
2017-Jun-16 00:13:50.838495 AB 1223 Negative = 0, Positive = 0
2017-Jun-16 00:13:56.229158 AB 1224 Negative = 19, Positive = 0
2017-Jun-16 00:13:57.182308 AB 1225 Negative = 7, Positive = 0
2017-Jun-16 00:13:59.322936 AB 1226 Negative = 0, Positive = 0
2017-Jun-16 00:14:08.588657 AB 1227 Negative = 804, Positive = 20
2017-Jun-16 00:14:11.432421 AB 1228 Negative = 45, Positive = 20
2017-Jun-16 00:14:13.432441 AB 1229 Negative = 20, Positive = 0
2017-Jun-16 00:14:21.479390 AB 1230 Negative = 10, Positive = 29
